id|name|thumb_image|main_image|is_performer
341954|Tom Jung|https://i.discogs.com/J-bgRSc5aLYLWMR1iitbH9rw7yv8KUov2dAbOiEtxzg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM0MTk1/NC0xMTcyNzY5NzY1/LmpwZWc.jpeg|https://i.discogs.com/f7C_g29ncAyu7AzUCF4bIF5Wufn9HMlvdwWtUI015MM/rs:fit/g:sm/q:90/h:275/w:180/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM0MTk1/NC0xMTcyNzY5NzY1/LmpwZWc.jpeg|0
476071|Troy Halderson|https://i.discogs.com/JXE5JXOkT99tZ3vFHspNz1K48OekgjejP3524PKHA2U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ3NjA3/MS0xNDM3NjAxOTgz/LTEzOTMuanBlZw.jpeg|https://i.discogs.com/yG4puBk0kdJK3lfXVChkcICxoLPyDi7cZfa93FblWAY/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ3NjA3/MS0xNDM3NjAxOTgz/LTEzOTMuanBlZw.jpeg|0
264569|George Young (2)|https://i.discogs.com/LG6E7xxqGjWHEqZxr_cOQ6RJCr2XfaC_Rv2n4Ff9QVM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NDU2/OS0xMzMxOTIzOTM1/LmpwZWc.jpeg|https://i.discogs.com/22jbMjwN9GdSIXxkM1gAbNx4z6MIDcjIWOJZL99r-r8/rs:fit/g:sm/q:90/h:600/w:480/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NDU2/OS0xMzMxOTIzOTM1/LmpwZWc.jpeg|1
200766|Lew Soloff|https://i.discogs.com/aApc76MQH2h8x7namyLwkNYvRSqv5ivZb5qB_OvsO7M/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIwMDc2/Ni0xNTkwNzQ5MzQx/LTg5MDMuanBlZw.jpeg|https://i.discogs.com/J6FMwowJ75Lfm3u0wkpUy4nmg_5M7KBMfTWZCkzJ60w/rs:fit/g:sm/q:90/h:900/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIwMDc2/Ni0xNTkwNzQ5MzQx/LTg5MDMuanBlZw.jpeg|1
913758|Sonny Truitt|||1
327018|Ernie Henry|https://i.discogs.com/LVUsMDYtF8cz6wJhO_kkbHom7j4Y4Mh2slszFXwQDiE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyNzAx/OC0xMzQ1MTM4MzI1/LTY5NDkucG5n.jpeg|https://i.discogs.com/Uqhw3qTLzXMnq9E919UFCbbRCjYOch-j0zqVHSVo0o0/rs:fit/g:sm/q:90/h:681/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyNzAx/OC0xMzQ1MTM4MzI1/LTY5NDkucG5n.jpeg|1
381506|John Simmons|https://i.discogs.com/6qBCpZiHO9xHfrMBjARYz7_SrxozazFInp7YML1RIsM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM4MTUw/Ni0xMzMwMjg2ODQ3/LmpwZWc.jpeg|https://i.discogs.com/O58sGWObQBB6a6GjuxeqbtRVKdfmAmT2PVtRsz2IJBo/rs:fit/g:sm/q:90/h:222/w:220/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM4MTUw/Ni0xMzMwMjg2ODQ3/LmpwZWc.jpeg|1
258089|Wilbur Ware|https://i.discogs.com/FQM-R1tEaaz6jRNs-H_9YYQE6vmMlzlo5G9mWbWf6nE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1ODA4/OS0xNjA5ODU5MTEx/LTk3NTYucG5n.jpeg|https://i.discogs.com/GfO38xcWg0wxYjUNv_tkcfB2hqS8NpYzyvQMI-sBUC0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1ODA4/OS0xNjA5ODU5MTEx/LTk3NTYucG5n.jpeg|1
387929|Jack Higgins|||0
4380482|Jane Grauer|||0
2614966|Joe Knight (4)|||1
343450|Bill Grauer|||0
259076|Frank Foster|https://i.discogs.com/gmPY1dX5dPujjFhPWUvvTSFo2yYYbxVCU34IkQ2Ckrc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1OTA3/Ni0xMTA3ODA5MTAw/LmpwZw.jpeg|https://i.discogs.com/vHuzzKdqlRapsORE8voXeYWCZIMcBwtupgbLlShwed0/rs:fit/g:sm/q:90/h:135/w:100/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1OTA3/Ni0xMTA3ODA5MTAw/LmpwZw.jpeg|1
295652|Matthew Gee|https://i.discogs.com/E5mrETXqsg2_8fUu-Ve-opGlpC3OVt4AOxr2RDaMGCQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI5NTY1/Mi0xNDQ2NDc2NTA4/LTExNTkuanBlZw.jpeg|https://i.discogs.com/x-CVvGZjvyQGLrfcnnAY6SG1Ikat5hse0kLXw-ifxzc/rs:fit/g:sm/q:90/h:293/w:298/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI5NTY1/Mi0xNDQ2NDc2NTA4/LTExNTkuanBlZw.jpeg|1
254945|Kenny Dorham|https://i.discogs.com/utxtboYAtBzaXkaGCQ49O-w9QFtcQ8rIHr-Wo0fAruw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NDk0/NS0xNTA0Mjc2NzEw/LTMzODIuanBlZw.jpeg|https://i.discogs.com/FqQqtqWZdz3scrPEpEaVycSNYlvq4FZ4YrgohdsQYo0/rs:fit/g:sm/q:90/h:623/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NDk0/NS0xNTA0Mjc2NzEw/LTMzODIuanBlZw.jpeg|1
355880|Aladár Pege|https://i.discogs.com/_23cLFesu_KnEfgtCmB7YHFEhfAYUm_WFe0aW7crS5c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM1NTg4/MC0xMTkzODY0ODE2/LmpwZWc.jpeg|https://i.discogs.com/1vtyZo3Z88MvzrVaqqWX7hbKfkWKQNK2pUO5G0ZTxq0/rs:fit/g:sm/q:90/h:550/w:366/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM1NTg4/MC0xMTkzODY0ODE2/LmpwZWc.jpeg|1
2906402|Manuela Preindl|||0
59280|Charly Antolini|https://i.discogs.com/lBl2FXU1IcI_73Qo7LpE3HLVwHc2L7y-GwCeGJhWZ-M/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTU5Mjgw/LTEzMzExMTEyOTEu/anBlZw.jpeg|https://i.discogs.com/No6hqHUGH0NAvEBGQWIuVUhbBxBVjT6ZZN79OvWmar8/rs:fit/g:sm/q:90/h:224/w:252/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTU5Mjgw/LTEzMzExMTEyOTEu/anBlZw.jpeg|1
893619|Andreas Burghardt|||0
1584729|SST (8)|https://i.discogs.com/fXmb0pfcbBWtCY6NzY69gAnI5PNVvPecK5lKwkmbM6g/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE1ODQ3/MjktMTI2MjI3ODc3/NC5qcGVn.jpeg|https://i.discogs.com/5H8EzWQAXTS3KaNqSWc51WSQ6P11rrkKv04f1Ha4FOY/rs:fit/g:sm/q:90/h:170/w:341/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE1ODQ3/MjktMTI2MjI3ODc3/NC5qcGVn.jpeg|0
2906403|Fern Mehring|||0
1507894|Rudi Wilfer|https://i.discogs.com/STf_bOaT05sOACovf3DQqtrwZ7dbsr_cc6_vTuQjJc0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE1MDc4/OTQtMTM0MTUzMzIy/MC01OTI1LmpwZWc.jpeg|https://i.discogs.com/GSAhqhY38rBXnTz_IIDK57xT5fMqflIXwHlxQONSSgk/rs:fit/g:sm/q:90/h:307/w:215/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE1MDc4/OTQtMTM0MTUzMzIy/MC01OTI1LmpwZWc.jpeg|1
755520|Andy Scherrer|https://i.discogs.com/jVrbrJ8voztf495qzxjr0ioPQJMKJ5rRGGOuhbYE12c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTc1NTUy/MC0xMjgyMzEwODE3/LmpwZWc.jpeg|https://i.discogs.com/-6FySL8D46b_ah1u5hf8TiYC1p2w7f3_WZsO0tr_BYo/rs:fit/g:sm/q:90/h:548/w:367/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTc1NTUy/MC0xMjgyMzEwODE3/LmpwZWc.jpeg|1
284700|Leo Wright|https://i.discogs.com/1IIbhGph6tdN3mOOa0N1MtC0RUVSve3HDWR_1XI8yOk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI4NDcw/MC0xMTE1NzI1Mzc3/LmpwZw.jpeg|https://i.discogs.com/Gpn6C19BP6xKMFQXScXLuU9OiCfJEICgN_z25wueYTc/rs:fit/g:sm/q:90/h:440/w:339/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI4NDcw/MC0xMTE1NzI1Mzc3/LmpwZw.jpeg|1
373870|Bob Cunningham|https://i.discogs.com/dI-clQq6XfzvzcAcjXuzVPbpbhr2zn7Oucpm34bY3s0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3Mzg3/MC0xNDk4ODQ5ODU0/LTQ0ODMuanBlZw.jpeg|https://i.discogs.com/YpYps7jFkXA-KHii1FRTAVs57C108FP8v74UL1qWl_k/rs:fit/g:sm/q:90/h:304/w:394/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3Mzg3/MC0xNDk4ODQ5ODU0/LTQ0ODMuanBlZw.jpeg|1
265390|Mel Lewis|https://i.discogs.com/PV_5_rpZFYoYWgsB4S-26AlzHEHsJ4F8tnWf1SJr7hg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NTM5/MC0xNTQ1ODE1NjY1/LTU2ODguanBlZw.jpeg|https://i.discogs.com/1orxzba-Bs2NMeSfEc8WWH18gWybzd_QlpZLqnYkokQ/rs:fit/g:sm/q:90/h:783/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NTM5/MC0xNTQ1ODE1NjY1/LTU2ODguanBlZw.jpeg|1
135930|Sonny Stitt|https://i.discogs.com/PTclFL_kIAn4zknlERB6rPbipsJN4kAJR9v-Fo42FxE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTEzNTkz/MC0xNDQ3NjE1ODA2/LTgyMDguanBlZw.jpeg|https://i.discogs.com/4pGiS3JzsW3FrbbvnXGF_5clYa3ObZwVux9vOgwbzNE/rs:fit/g:sm/q:90/h:575/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTEzNTkz/MC0xNDQ3NjE1ODA2/LTgyMDguanBlZw.jpeg|1
339516|Jimmy Raney|https://i.discogs.com/egOaiO375HPYRhJXrsyhHFodTBYMRpKDPuEgOPg_XSo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzOTUx/Ni0xMTM1MDg1ODA1/LmpwZWc.jpeg|https://i.discogs.com/Q76bRug6nolrJabkUWhCzABhtLyxC0gdAUVEZzE0Suo/rs:fit/g:sm/q:90/h:246/w:234/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzOTUx/Ni0xMTM1MDg1ODA1/LmpwZWc.jpeg|1
200815|Charles Mingus|https://i.discogs.com/r_JXkCE0Jp3sBz-lcsCfNEfd8fBfUtwDAAFcBXiQML8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIwMDgx/NS0xNjI5NDg0NzE3/LTE3NDEuanBlZw.jpeg|https://i.discogs.com/kvUee0BO1G7uW9h-TB8m1Wd-NJXFcUeQQyh7kgIZiPs/rs:fit/g:sm/q:90/h:1065/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIwMDgx/NS0xNjI5NDg0NzE3/LTE3NDEuanBlZw.jpeg|1
1664353|Bill Coss|||0
2308183|Hugh Bell (2)|https://i.discogs.com/YezIsO4dBnkRCjE79jlVULYA8iuUWUmbhb48TLna1Ac/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIzMDgx/ODMtMTQ3Njg2NDAy/MC02MzUxLmpwZWc.jpeg|https://i.discogs.com/k0X7eUtnd2uyN3EauBT0x8kVwaxAq9SA-ySmpho3Ojk/rs:fit/g:sm/q:90/h:742/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIzMDgx/ODMtMTQ3Njg2NDAy/MC02MzUxLmpwZWc.jpeg|0
271154|Thad Jones|https://i.discogs.com/TMEHT3kSv8A4O5IXeiXMtGrZvq0oWVL5Fb1GFhTJzzo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MTE1/NC0xNjI5NDg0NDc0/LTcyMDcuanBlZw.jpeg|https://i.discogs.com/pxLqmSMMyKN0cKlx9K0zC39asETs0tAPhd-ds-QeUGY/rs:fit/g:sm/q:90/h:749/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MTE1/NC0xNjI5NDg0NDc0/LTcyMDcuanBlZw.jpeg|1
1424206|Charlie Chan (5)|https://i.discogs.com/hVGtnZWHsnKE1TuzA28c8zUCxlx775u3OVq0QtcMh1c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE0MjQy/MDYtMTQyMDEyNzA3/Ny0zMjQyLmpwZWc.jpeg|https://i.discogs.com/tWCbC-SpN_xBYlUyh30tDGel8zzMg-BJUTyxrLHbTX4/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE0MjQy/MDYtMTQyMDEyNzA3/Ny0zMjQyLmpwZWc.jpeg|1
3006945|Arnaud Maggs|https://i.discogs.com/7xu5BdvEZOD8tFP544izGhFpkRr7hoLWQxkdE_GlfuI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMwMDY5/NDUtMTQwMTM3ODQ1/My01MDYzLmpwZWc.jpeg|https://i.discogs.com/OnzNNcBNs7N3dBR-8rBsegylWusL2e-rKiQCfooAQYQ/rs:fit/g:sm/q:90/h:365/w:545/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMwMDY5/NDUtMTQwMTM3ODQ1/My01MDYzLmpwZWc.jpeg|0
2010234|Barry Ulanov|https://i.discogs.com/6Xk5tJtwwwYZSw3--hMpSCivXdoUmy1_fPx9ZP2ZDbw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIwMTAy/MzQtMTM2MTc4MTA3/MC0zMTU2LmpwZWc.jpeg|https://i.discogs.com/_9APw86Mi1D6IVV3V1nZzTq2JMrHVDdaySWPe1USvFE/rs:fit/g:sm/q:90/h:350/w:189/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIwMTAy/MzQtMTM2MTc4MTA3/MC0zMTU2LmpwZWc.jpeg|0
634055|Wilbur Little|https://i.discogs.com/_wP4e4yPA5sLRTYeS-KpB7i6YSjUf1Vu4kIxJd70H9E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTYzNDA1/NS0xNjA1NzkzMjQy/LTQ0NjcucG5n.jpeg|https://i.discogs.com/rnXxD2SXfBTQVWdINDAX7bZIiab22hOeSunNF-qOyrk/rs:fit/g:sm/q:90/h:466/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTYzNDA1/NS0xNjA1NzkzMjQy/LTQ0NjcucG5n.jpeg|1
2619893|Ove Sørensen|||0
3750|Cal Tjader|https://i.discogs.com/whFkYe-iwKgLPwWSvP5LQ3oVxJfI6BxYBYGhfAArRec/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3NTAt/MTQ5MzAzNjczMy04/MzYxLmpwZWc.jpeg|https://i.discogs.com/ylk4RH_q7KyngLQeh33HmWKjFgw4Z1OgRpda5XcbJW0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3NTAt/MTQ5MzAzNjczMy04/MzYxLmpwZWc.jpeg|1
473375|Don Elliott|https://i.discogs.com/sDHzr2v4sbWKw2SLlYTYvuIt2qBBpNsF47lfmobwuJo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ3MzM3/NS0xNTYwNzEwNDE1/LTkzNTcuanBlZw.jpeg|https://i.discogs.com/PyRjVxDWxlwEAvEc-8GRQE_ncnNrxiPa4cfknyCUmIo/rs:fit/g:sm/q:90/h:351/w:258/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ3MzM3/NS0xNTYwNzEwNDE1/LTkzNTcuanBlZw.jpeg|1
1813386|Alfred Schittler|https://i.discogs.com/6DMJIk2iO8sTrgwJQcU6MNCD4owII-7-kLeROHc86l4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE4MTMz/ODYtMTI5NzkxMTc4/NC5qcGVn.jpeg|https://i.discogs.com/hZ6dU_chom9QODynMbkN2GHvS7me-4gRjsY-VDIz8q0/rs:fit/g:sm/q:90/h:600/w:571/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE4MTMz/ODYtMTI5NzkxMTc4/NC5qcGVn.jpeg|0
1660373|Oswald Gritsch|||0
264491|Mike Hennessey|https://i.discogs.com/WW_yjog_msPbw4ANIowGcEFVPcyk636iyvtps-S71vc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NDQ5/MS0xNjQ1NzM1MDky/LTg3MzAuanBlZw.jpeg|https://i.discogs.com/bk9e9LWpVzJTWJZgU-7GLNJ-39RsCNvS8YYHkMZmFrs/rs:fit/g:sm/q:90/h:594/w:540/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NDQ5/MS0xNjQ1NzM1MDky/LTg3MzAuanBlZw.jpeg|0
4607736|Dagmar Bartik|||0
169335|Fritz Pauer|https://i.discogs.com/qtekrz0gxLiZnAZztciJArkQ6bZ8u1trwQX7fXhcSoo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE2OTMz/NS0xNDUyNDUxMDcx/LTgyNzAuanBlZw.jpeg|https://i.discogs.com/6ZxACglhRh-oSekVP8h_YQF8tj7P6pggatoLQrhiaiQ/rs:fit/g:sm/q:90/h:607/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE2OTMz/NS0xNDUyNDUxMDcx/LTgyNzAuanBlZw.jpeg|1
4186744|Dante Martucci|||1
430831|Sonny Dallas|https://i.discogs.com/h9r-5rT95W0TrcUoM1x1IZapU0_ZKcLFwHJSkSbpDlQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQzMDgz/MS0xMzM1MTk3ODc2/LmpwZWc.jpeg|https://i.discogs.com/YdLQwAaeqDlb_eY3qUAB76KYnJNJAmtqLpFpNpJPolo/rs:fit/g:sm/q:90/h:454/w:454/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQzMDgz/MS0xMzM1MTk3ODc2/LmpwZWc.jpeg|1
370737|Jimmy Campbell|https://i.discogs.com/wKVvj731s6pMTURgaEJF6bAoGIUYyugHzQrKvXx88RQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3MDcz/Ny0xNjExMTY3MTEz/LTQ1NjgucG5n.jpeg|https://i.discogs.com/y6_HQBZYYYi3CDDo5aakV4OkEMrldew6NhpPQFwSQOs/rs:fit/g:sm/q:90/h:211/w:284/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3MDcz/Ny0xNjExMTY3MTEz/LTQ1NjgucG5n.jpeg|1
254976|Joe Morello|https://i.discogs.com/6Gd-kS4KsICbZcD07RkuZrclmGOefprh_Q9j1dbUimM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NDk3/Ni0xMzAwMTI1MDMw/LmpwZWc.jpeg|https://i.discogs.com/FY1LV1VXp36878B5e2NQDD_-d2KfpU1gOCCuK5z4R10/rs:fit/g:sm/q:90/h:300/w:269/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NDk3/Ni0xMzAwMTI1MDMw/LmpwZWc.jpeg|1
239499|Sal Salvador|https://i.discogs.com/8EP7TR49Jj1ftEvHWplKlldAVj1gA-j1mEqIw3-N3vc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIzOTQ5/OS0xMzQ3ODk0NDk0/LTE4ODUuZ2lm.jpeg|https://i.discogs.com/nwo8dYoa7cGUk1lA8NbNj4u1BnAel0snbjjEeRve28E/rs:fit/g:sm/q:90/h:337/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIzOTQ5/OS0xMzQ3ODk0NDk0/LTE4ODUuZ2lm.jpeg|1
1872896|Joe Quinn|||0
884120|Ralph Martin|||1
372557|Eddie Costa|https://i.discogs.com/1Ohk-v4v_BFqkk58oWN5uCMREUtyjFl_KrSp91FqyGA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3MjU1/Ny0xMTk2MTA2MDc2/LmdpZg.jpeg|https://i.discogs.com/qw8Pa3O0z1__sREDu9unoDKvUg35sZe_vaisblbKva0/rs:fit/g:sm/q:90/h:360/w:239/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3MjU1/Ny0xMTk2MTA2MDc2/LmdpZg.jpeg|1
274978|Eddie Bert|https://i.discogs.com/A8BlJhuUDpaLrULn6twJmyyvm6nKopLnN2YcEkPoFOw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3NDk3/OC0xMTY4MzU2ODQy/LmpwZWc.jpeg|https://i.discogs.com/QUOWrusMtoFNmUV35YGANvToMtcJRNp_vIdRWRdBVVg/rs:fit/g:sm/q:90/h:360/w:234/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3NDk3/OC0xMTY4MzU2ODQy/LmpwZWc.jpeg|1
332608|Michael Moore (2)|https://i.discogs.com/ro4JKJOIYbgUBaQWw2jKc0mfcqcrgD9jNkPrf0sC4cc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzMjYw/OC0xMTk1MTAyMjIz/LmpwZWc.jpeg|https://i.discogs.com/LQ5DmZxWgh1Dz8WlRpxdhMP03sN_iJLdkjPHr9SHeqg/rs:fit/g:sm/q:90/h:600/w:480/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzMjYw/OC0xMTk1MTAyMjIz/LmpwZWc.jpeg|1
652824|David Stone Martin|https://i.discogs.com/vfyJ7rSriG1dw-XC-IxVV1KCWnx73cuiEdJIWBj_Rvo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTY1Mjgy/NC0xMjc2NzUzNjEx/LmpwZWc.jpeg|https://i.discogs.com/Jw0Anv-OPGdLiCT9cA5WsImY8DF9xDpqYqQrY1ExRaI/rs:fit/g:sm/q:90/h:189/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTY1Mjgy/NC0xMjc2NzUzNjEx/LmpwZWc.jpeg|0
268548|Butch Miles|https://i.discogs.com/ST9oLQuywzDOm6kxQuOBAAONC7RB6tuecb214oUirnw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2ODU0/OC0xMjA5MjY2NzI2/LmpwZWc.jpeg|https://i.discogs.com/Bz-Vot8Rzbd6NvM7k7ZdNDoMTdPuZ36gKCNX-ju1GbM/rs:fit/g:sm/q:90/h:402/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2ODU0/OC0xMjA5MjY2NzI2/LmpwZWc.jpeg|1
